spatial,kinetic,categorical
7.821223390433258,3.55669987907363,100.0
8.756659562500017,3.358013090956624,100.0
2.743260462519414,2.7735590161213355,2.0
7.0650605338265455,1.3441791272138062,100.0
8.612721578073597,3.079746574028001,100.0
6.159955591765028,2.669094655342637,100.0
8.920609335199453,2.8284328306483824,100.0
7.582447296959609,2.0497293803588583,100.0
7.409872297890846,1.9500205303937659,100.0
9.944492537802608,2.934708414309592,100.0
1.275784320974629,3.794425515437156,1.0
4.7707558735352595,3.4075128664352725,7.0
8.19085511724688,1.7456333511501974,100.0
8.378279122758244,2.667041774168451,100.0
4.681246467327262,2.567033568988312,5.0
8.015000900528701,3.395535865683318,100.0
9.167012163917667,1.9749699909265561,100.0
2.933320267100437,1.7500750170683192,100.0
4.9026841813681425,2.510457261392144,100.0
9.69625857075094,1.5924365704779864,100.0
9.11051098449612,1.3244800527623295,100.0
3.0719145624626147,1.033743345437612,100.0
3.690610842990262,1.715679927763174,3.0
1.856381400194825,1.8303125119910908,1.0
8.538617759783863,0.42279282644419125,100.0
8.997646072744805,1.6489077324398134,100.0
8.453093491382555,2.92010716550488,6.0
8.26009525948318,1.0179770147156484,100.0
3.7693594593070614,2.7559441282696735,3.0
5.1328288105774575,1.023735672006465,100.0
3.3602074577057524,1.7613856301740078,2.0
7.905618288422793,1.320109519678904,100.0
7.230701632959282,0.9087374665973617,5.0
6.601377717619571,2.0557643783905792,100.0
5.664131333254145,0.5151840261251216,100.0
3.722288518002174,2.2750039587722144,3.0
5.79048577176678,1.6660408999891714,4.0
4.328568338827113,1.1662750449235206,3.0
2.9816190767300137,2.243477883569505,100.0
9.09972509308803,2.400538829637483,100.0
8.33156158941249,0.6203719280358847,100.0
8.123772984322214,1.5379391738672075,8.0
8.748993084415481,2.14123137954015,100.0
3.5329017873339805,2.579841110495036,3.0
9.627095708140784,1.7656347831657462,100.0
4.084059652709941,2.396071137933436,100.0
5.912037834474089,1.6868559502793894,6.0
4.629124903679407,2.095211525330149,3.0
9.727599767905355,2.0643824870247336,100.0
4.6262082209761095,2.595454017718423,100.0
2.1084838544890694,1.4103949334414132,2.0
2.36164437639991,1.5378283436567757,100.0
5.963551490677425,0.938842264729666,100.0
9.012919313260186,0.9920322183156933,100.0
7.274661535432292,2.1707549077541968,100.0
4.027104172328359,1.8775783857609791,100.0
6.103328548159249,1.9957842231484708,100.0
5.393624446662859,1.7408904618125023,100.0
6.423333943700403,1.8835407204498542,5.0
6.354048652910404,1.311290107650196,5.0
2.8826006266297135,0.19830108378866448,2.0
8.913438368500861,3.013613970903097,100.0
4.408809596558258,2.0671484973180645,4.0
4.865834712440235,1.1407592069012025,100.0
5.753258339706757,1.330878710238097,100.0
4.492165033399533,2.191664638850685,4.0
7.052743643322749,1.9842810160218718,100.0
7.311205861225827,1.6333285686962258,100.0
8.08743580817716,1.8957271214248574,100.0
5.394678446510669,1.0148241775766327,5.0
4.420236930348653,2.3253402363195783,100.0
4.187731717178501,3.701728293252103,100.0
6.009227804638019,0.9539919966369963,100.0
6.792633472251741,1.28927560549472,100.0
6.534268271780623,1.5240635494672183,100.0
6.77884557426199,2.579463054910675,100.0
4.8300369795929665,2.4862432170918614,4.0
8.792348453124534,1.6764946708967154,9.0
7.437554845246473,1.283992320673455,100.0
4.591450271323728,1.075994675219709,100.0
6.829691090813432,2.9371281590376634,100.0
7.403170677745822,1.5571340663606175,6.0
10.57584656961609,1.3483818904867115,100.0
4.515201696482403,2.1123742603223303,4.0
9.658981947367371,2.220254414586062,100.0
4.60753439242219,2.1442876403263167,100.0
5.594263603192378,2.5791067701684267,100.0
8.46601769944072,1.2311993512846033,100.0
1.784759791505148,1.1263021731308305,1.0
5.5068430284097545,4.163393854211443,100.0
7.840459389469613,2.5063562407056668,100.0
4.072324760001556,2.009397036438992,100.0
8.649096232117994,2.6944248079285957,100.0
6.127072966043706,1.7543294512552945,100.0
6.706219605116443,1.3425326528222445,100.0
8.60790053102029,0.9850567539896332,100.0
1.0891523452059584,3.1118441510157204,1.0
5.326090606413714,2.3631285212426376,6.0
6.777090734245507,1.4155790963561452,100.0
8.19304688871907,1.6428776529678524,100.0
5.776805675177414,1.6139418805423502,4.0
6.849363095360364,0.4772148913425989,100.0
9.055166319048858,2.6115121578089684,100.0
11.36911490256957,2.365918900279986,100.0
9.768158070730559,2.1407388733469626,100.0
5.888128627730194,1.8006335709702477,100.0
8.81588672987572,2.5416137902372125,100.0
9.259479381043253,0.5329181724868671,100.0
7.611808263193069,3.231664081729426,100.0
2.3825560338363294,2.256138837001287,100.0
9.64183945493299,3.1335077613835973,100.0
4.5871134580247235,2.1885554516814167,100.0
7.319016495073802,1.5559297153029563,100.0
10.48712493811485,2.1146836721597557,100.0
8.482325480132737,2.076154919771547,100.0
7.996233903264273,2.50023379694853,100.0
6.401999736610265,2.0535334732783195,100.0
5.456324308491245,1.503468640382434,100.0
5.932837690607854,0.23120748522999898,100.0
7.24602530062854,1.6391309255887359,100.0
9.584886052524938,1.5410517658275282,100.0
8.12345998980463,1.4275312394201447,100.0
7.361411509289978,2.7905307622196673,100.0
8.553040610805335,0.6200567545144947,100.0
5.641601330565769,3.959294302817665,100.0
8.106540650064247,1.566416631180238,100.0
3.1961750108837124,2.8580981511928876,100.0
7.754297261625893,3.0812435473866913,100.0
7.05935581971115,3.988005604788345,100.0
8.245291557112406,1.8238388368708365,100.0
6.857385752364418,2.0261494249566407,100.0
8.956487252110438,1.3449538633657037,100.0
6.5823669164198915,2.0842348117540714,100.0
7.793900429224537,2.153642882732299,100.0
4.677986427385435,2.5489309938882845,100.0
9.73096082464427,1.1713710867621825,100.0
9.775392418715816,2.2981276135582003,100.0
11.068911105325952,1.0913206160996245,100.0
4.617244357136935,1.028609629879446,100.0
6.549685447539905,2.146871563261782,100.0
9.56128248814167,2.486559126119808,100.0
7.258756918067044,2.802949480475803,100.0
9.965262882281923,3.5963155649719716,100.0
5.261341964090758,0.7540812176554167,100.0
3.9893445234960496,1.9625537086235525,100.0
10.487969739942372,1.9109172864788377,100.0
3.736352831615476,4.482484699671994,100.0
10.820649336467719,1.012376690095152,100.0
11.38343144498834,2.2739681890347945,100.0
9.008885245464644,0.8932953587492515,100.0
10.56812510712934,2.7259415225603774,100.0
9.125481328092945,1.9311105011789922,100.0
7.349833070922374,1.8041061776512968,100.0
9.437857401031073,2.027559534078938,100.0
9.853066031940994,2.9641375297036054,100.0
10.780530453935322,2.4438457050261513,100.0
11.059231384934206,5.42996815931097,100.0
6.829467708160078,2.9073228420392834,100.0
2.7455953511696185,2.3653577377868964,100.0
5.137769851723562,1.1926348078027555,100.0
9.072599049343767,2.6518575748062894,100.0
5.448776447709997,1.8375547275577266,100.0
2.5696365911235395,1.321054916765871,100.0
10.489480359089654,1.3715314050160317,100.0
6.199925679870262,0.9561790128353741,100.0
2.475430889459226,2.505757220003072,100.0
2.76382261386094,2.3779635756463753,100.0
11.195533037780812,2.104090800500244,100.0
11.661972353545165,1.755130708221649,100.0
8.094205647334777,3.282763922185309,100.0
10.31582949252362,2.633417876180687,100.0
10.12909478768673,2.605349037253479,100.0
6.817789646401276,1.7857042457504795,100.0
10.360602129276687,1.332091974074867,100.0
12.539485122872577,2.975558778809762,100.0
9.649265452461567,3.2546666591267126,100.0
8.659536662036126,2.0825279478057235,100.0
9.901738138114267,3.269584850472503,100.0
9.948307905894541,2.060297116923668,100.0
9.204530328041447,1.6080476513812865,100.0
7.6575739802059495,2.1970488890855204,100.0
9.39824877284133,4.1007834939829895,100.0
5.267552652288136,2.768868073817796,100.0
4.659685557541582,1.369183253721242,100.0
1.3346614721199515,2.3760579180540673,1.0
6.478858908613233,2.456091714397188,100.0
3.8083946072522368,2.4215913387049346,100.0
4.812174168530823,1.8342701373125287,100.0
7.397589420835976,0.5977173804122031,100.0
7.501550183811482,2.9324045443733624,100.0
5.714852658787261,0.8957580159300637,100.0
4.146046653504181,2.1941018616282304,100.0
3.0814587730036584,1.391883864599421,100.0
8.432832809178528,1.7456198715432218,100.0
6.485144843413771,0.9553024980313174,100.0
8.487071864385737,4.253116872224599,100.0
6.438569787150119,2.1250953234041323,100.0
4.984754492038688,2.149516579329537,100.0
4.585932327828537,2.720221817701924,100.0
4.094729368938347,0.17214533582591046,100.0
5.780271004162207,1.183261572731411,100.0
7.168994792672937,2.4093382983665794,100.0
4.710169602476883,2.551884593765067,100.0
5.269109943927291,1.6308735631199647,100.0
6.322253377991539,1.825043696548147,100.0
5.568918509620454,1.320402049030522,100.0
4.857442850601994,2.747655509904718,100.0
5.442986802426822,3.156008063845243,100.0
8.462767037409353,1.65202438856111,100.0
6.281708904578746,1.4322247443212694,100.0
7.511899396757098,1.692832332571304,100.0
6.350838654240198,1.6135709864975565,100.0
5.664658039223192,1.687253843013353,100.0
7.673905448389557,1.000594067302015,100.0
3.5069702998199888,1.4873528513686778,100.0
6.8843492096344425,2.2128719712521954,100.0
4.375963970461284,2.675466852471711,100.0
8.489581797649631,1.9059864036898704,100.0
5.011742267923594,2.486999059570551,100.0
4.755853511410098,2.786816566281661,100.0
3.8930078239628094,1.3798581368942497,100.0
4.5425798230326775,2.1472361118027963,100.0
7.492919553743046,2.1477173775291964,100.0
5.3129754653125465,3.5516305747481693,100.0
1.4162313185305848,1.49386457570994,1.0
4.855454817889386,1.9149296910361548,100.0
3.7575327555998976,1.9060963312139971,100.0
6.995120598091786,2.0249466500383364,100.0
7.372712683338945,0.8178774763523622,100.0
2.199113848457758,1.934361612881985,100.0
7.829746755249013,2.7436667468733558,100.0
5.5349247423767896,2.548739916455156,100.0
2.619427814150067,1.2726155093723972,2.0
2.8863669320439738,2.280073829784311,100.0
6.057996791000024,0.8200726640268144,100.0
4.389316764672409,1.506643403010391,100.0
6.418132865863588,1.488832606907396,100.0
5.333686806560566,1.2490043731507006,100.0
7.0732072046822925,2.0057417180677737,100.0
5.195037983637439,0.976882258494735,100.0
4.723373755649361,3.20768430370616,100.0
4.181908825244229,2.055358476528036,100.0
6.575917841776015,1.4107849587891264,100.0
5.652190992970383,1.5595399373096528,100.0
3.9602087157995727,4.110604505026153,100.0
6.258438525963529,2.375377368209036,100.0
7.928480486433253,2.84691684273684,100.0
4.797908103966548,2.120206677349867,100.0
3.1088506013953405,2.013118214697807,100.0
6.665737427624471,4.347378124074339,100.0
7.976989371717473,0.9506497515309534,100.0
8.034650448809288,0.6555785990474257,100.0
5.830194462262307,2.2355837591565506,100.0
8.249872762830586,0.7738470947213547,100.0
2.3409469287861238,1.387450585686744,100.0
3.9812757240802905,4.116386518486544,100.0
6.573198711189391,2.4808124834700758,100.0
2.521658133187681,2.6108383935658503,100.0
3.6977803680852257,3.5356186947710246,100.0
5.114310613652537,1.0811571394385608,100.0
2.34885801441151,1.167531221474252,100.0
6.248027750133991,2.373338215337465,100.0
3.21024113732516,1.0762739272496316,100.0
4.073529998165362,1.3559747393422599,100.0
6.207542035604566,0.7730357700312703,100.0
3.6486820600016983,2.6605607548340013,100.0
6.455953872509809,1.354102288431538,100.0
6.7745666510696685,1.6213513262432242,100.0
8.230501150116615,0.33330594703542427,100.0
6.273004710228441,1.1128296492073857,100.0
6.966753861467897,1.691029080328261,100.0
7.919935665388727,1.3391663487574819,100.0
11.498442828031529,3.0141541207401947,100.0
7.467054746309533,2.2883830604342044,100.0
2.286780452093778,2.2828090764935687,100.0
4.770208068667394,3.1733179798071554,100.0
11.605429539841142,2.7978712608040386,100.0
10.644349686893271,2.639036022869,100.0
8.715362338699112,4.459101609026958,100.0
10.858672118187307,2.0099306749115327,100.0
2.2700934369001224,0.6399342176119474,100.0
9.209115256123644,3.3486410919256637,100.0
3.644852767533274,1.807720679011557,100.0
8.654114609550733,1.2477943961209603,100.0
7.10789499693969,2.9284540879986514,100.0
7.550599467889579,2.350655625280499,100.0
9.751513622015688,2.049624489753248,100.0
5.7193212634347015,1.0048966368118135,100.0
4.032703467217223,1.2765977328045925,100.0
4.302684287130896,3.6527872916455775,100.0
7.582072113681137,2.808764420295594,100.0
8.540865613703794,2.8350150274250647,100.0
7.116675612066094,2.1629909105526863,100.0
9.031363181184084,3.3036547340623965,100.0
9.991976359306275,1.44655380647592,100.0
6.977159788544237,3.4716024400159133,100.0
12.070940266624483,1.8062477580368,100.0
7.836437174711531,0.9099247227797576,100.0
4.541409107166876,2.919838121640848,100.0
4.822096569286021,1.683058185540038,100.0
8.079755975528252,0.7164860989492416,100.0
7.948211734911474,0.985912614348322,100.0
4.691319427295141,2.9866651524895667,100.0
7.050697666368778,2.826839422164303,100.0
9.021244666081822,2.3381291179481463,100.0
10.83444331310758,2.3061546496346628,100.0
9.402851061640519,3.101122360721338,100.0
4.244577024183676,0.9663370025047572,100.0
9.50706088795184,1.4003287974338077,100.0
8.45549396987373,3.0267046025759266,100.0
7.114165114908607,1.6847682826335064,100.0
9.696885883563594,2.046204872387531,100.0
2.957176929169264,2.6096951225376754,100.0
11.328012933610921,3.0361636826391347,100.0
2.222608057122254,1.687048991303838,100.0
4.588135128191993,1.5942439721631678,100.0
6.355116762204286,2.060235369072093,100.0
3.264873942965679,2.3389082392056904,100.0
8.506667789281535,0.5542102946594096,100.0
5.805597266982801,0.8965061127222255,100.0
7.597348048718233,0.6834333691516411,100.0
4.685680890537745,2.9461646090077487,100.0
8.877174012277317,1.9184039159806303,100.0
8.367109890731923,4.203569266304547,100.0
5.983134737546168,2.974956243001594,100.0
9.58308369601046,1.5426892063968969,100.0
6.832155920357695,2.056940348303966,100.0
6.8995447809409995,4.636609539047869,100.0
8.572244836885748,0.8795692539329572,100.0
10.223340792668754,2.420690625680772,100.0
5.907388755451545,2.8635051599916057,100.0
6.190622424827824,2.0589334193129334,100.0
9.418082807239037,3.8086023284664385,100.0
10.550258631264953,1.2315085293827206,100.0
8.657407443458787,2.010085329434866,100.0
2.4813096556118306,1.0114553603402248,100.0
7.907564917158521,1.994756365672566,100.0
6.689208182650996,0.7800632067143857,100.0
8.661779748325225,3.7916183919762734,100.0
7.996163094472964,3.3061245579365877,100.0
3.660024896396063,2.831054183455948,100.0
6.341837012118545,2.0410918875835007,100.0
7.019061448662199,1.5273010296984373,100.0
7.15352847929173,2.2212434726371977,100.0
6.85888472902474,1.419840422787154,100.0
6.782527425340357,0.8608057774987643,100.0
5.926559255371754,1.1990473052249477,100.0
9.78869280987504,2.0413439991858384,100.0
4.366481162407064,2.2564824372171612,100.0
7.22480907088012,2.817131257237071,100.0
10.556449126209323,1.2599771006344123,100.0
10.185925900730242,1.5341495916837233,100.0
5.742592874234992,1.215145036050818,100.0
10.407874961234766,2.59421457252969,100.0
8.257711542389115,2.58779724540725,100.0
12.080824977647815,1.0745206552702262,100.0
7.746870649352893,1.7893449511258643,100.0
8.560052240224643,1.8522291110852953,100.0
10.459092935540045,1.7275598325480959,100.0
7.465823586077854,1.4155798467371032,100.0
8.01884447528104,3.9482503379949954,100.0
8.39114220287143,1.6940500876040905,100.0
9.235713604696535,1.6236731277509198,100.0
10.413726525552807,2.5437893967785254,100.0
7.874753356722054,0.5497356539121847,100.0
4.475065207045618,0.7354583645819502,100.0
7.063208247821231,2.1601513173372853,100.0
4.847304932857254,2.0954318574745288,100.0
10.40037177942348,1.308341223619837,100.0
11.561059973086499,1.2781405412771283,100.0
6.310124726547101,0.7842061113569004,100.0
7.588609587941128,2.7172243743977944,100.0
11.868182170186673,2.6793877572433678,100.0
6.2008188026427185,2.0249100427921976,100.0
1.8172955054271644,1.1884280719575273,1.0
6.891873100660982,1.986244057503754,100.0
5.7935634141421435,1.4363678457995643,100.0
10.804708242711609,2.263515087282364,100.0
8.923932548907652,0.8006134223669386,100.0
8.91642920949126,1.0355738267476555,100.0
8.910395190046273,2.031398812960545,100.0
6.465497475953746,2.1511536916606846,100.0
4.1826972036892665,1.3751781893823938,100.0
9.067837037388973,1.9778612226452343,100.0
10.660534548061893,2.4415852091328722,100.0
11.146702723762509,1.5528135125780786,100.0
10.34424965689265,1.7662768280974173,100.0
7.140409284951764,1.755090444226299,100.0
6.885840073938578,3.1050490002099798,100.0
6.3085471390971355,1.097467185534757,100.0
9.112219465181308,1.5897487664594776,100.0
9.424090675335139,2.1295675925556767,100.0
8.414336296706553,1.5096318917470397,100.0
10.976034767065176,0.7864441491591976,100.0
8.024265361726654,1.7489103018033894,100.0
8.511012044886424,2.8277579270213624,100.0
9.336078895127834,1.9710751860880096,100.0
7.2809197527390435,0.9842492837647996,100.0
5.317994388844711,1.7968795949927043,4.0
10.003900807908433,1.1787049426672642,100.0
6.469055071649,0.9353302193081557,100.0
4.764625384459028,0.9198136750973724,100.0
3.192474045490927,0.6914965750523289,3.0
10.404648530434336,2.0463736277685394,100.0
12.342349872365496,1.0308438337071697,100.0
11.934902593200935,3.5683602189658816,100.0
4.141836243673218,2.0775423352736113,100.0
8.874311455123696,1.1075943776291948,100.0
5.47386620238922,1.2439983855415981,100.0
4.376798511171682,3.913151345794259,3.0
10.898388219489155,1.7882090177842669,100.0
7.314155612413948,2.3614184080801177,100.0
3.446129924108786,1.9365617012549008,3.0
6.062855417409647,1.5747116014087836,100.0
8.720350190610995,3.8816352672073,100.0
10.794882309997393,0.6203604752477963,100.0
1.6715951839503786,0.7024537311901401,1.0
10.094453527228906,1.6534107371380864,100.0
3.547439221175352,1.1575126540187333,100.0
8.258199704220024,1.0290589543463189,100.0
9.588998456911245,3.7080463495425846,100.0
2.952970052674215,2.3513807881376816,2.0
9.109669536683148,2.2718723077674037,100.0
9.093985863301198,3.059176280664479,100.0
2.9845643376355535,1.1770057154271172,2.0
8.385529262152335,1.1745461389244825,100.0
1.3668408925376023,2.053217777290069,1.0
5.975661942335475,0.5209791491465601,4.0
3.4865768211762225,0.8004581043560403,3.0
5.594090966890929,0.7920480146724487,100.0
9.872898435593019,2.5523245380848327,100.0
9.460536026286722,1.6528220451442195,100.0
10.523073777288774,1.0576693685159557,100.0
9.186010065068443,0.27553837663164954,100.0
7.808223233331953,0.796156196846364,100.0
10.335996761302162,1.6429155713487613,100.0
9.930455144080893,2.334427431961027,100.0
10.074323025604295,1.8972425945614069,100.0
8.217398203998263,3.1296299564110703,100.0
4.725927001113428,1.63214582172042,100.0
4.311020524644253,2.9640312408712943,100.0
8.629080449203098,2.1701485236597455,100.0
2.001983182467996,1.0238545003718555,100.0
11.432389017337265,3.1282080969573163,100.0
5.920470072843879,0.9251581372653696,100.0
9.216227718143163,2.91822215610019,100.0
3.873203245002245,2.111162527030306,100.0
8.510463493577639,0.9446800867077121,100.0
4.340331388668351,1.996763712845771,100.0
5.039778567793974,1.3046622759843043,100.0
11.546492116557863,2.69882984545685,100.0
9.602599592917883,2.313418038485307,100.0
9.10009862518333,1.5273148547312378,100.0
9.437095605340126,1.665876523262362,100.0
8.417919978306402,3.5753744106859253,100.0
7.178327647127348,1.5938644106158142,100.0
6.109968691030547,2.7230666117491573,100.0
3.1184472408403465,2.9107144517152053,100.0
9.1334958952526,3.9008087085467653,100.0
2.4256524451003973,2.6852972620643465,100.0
5.290858077208464,3.0559324741446323,100.0
11.401335439443793,2.1442550164232,100.0
7.845875559619317,1.864502230322654,100.0
9.061845190418241,2.4207370597112177,100.0
5.875476079903117,2.7513353307727577,100.0
10.736501265112475,0.8804261274677443,100.0
8.959988046248641,2.6434559652413046,100.0
7.517036376999431,0.9882112000351765,100.0
1.9851883913837662,1.029997784898992,1.0
2.311638083987552,1.0149245064989472,100.0
7.872307426605761,2.5333295666013864,100.0
3.877442084849391,2.5169419961234603,100.0
6.5366907113231925,2.8071118110315982,100.0
8.757524512266249,2.11446803193564,100.0
7.244924649698213,2.4126360125280395,100.0
9.612194864933006,1.1428454574784044,100.0
2.1729009083684945,3.7786286204788215,2.0
11.910950982904644,1.8483713872224241,100.0
9.195082685598802,2.011665820175272,100.0
6.141433745706671,1.1486473267241781,100.0
12.11472412222276,3.3548129030754663,100.0
4.875200899215903,2.536079050801744,100.0
8.683856724852676,2.1673866381038485,100.0
6.4046702648351745,2.5848902166128545,100.0
12.239781614812761,1.956440576401386,100.0
9.128093129626654,3.3360516392503197,100.0
9.21997055813209,4.73868598512058,100.0
6.105773598971183,1.8625434993868888,100.0
4.535420570938749,2.0620835636867563,100.0
6.479923495851439,2.1779464986961368,100.0
6.026782023779831,1.9676018226573002,100.0
7.69779843668432,2.5933876609484976,100.0
4.697358729810709,0.9010786601103462,100.0
8.1849596949611,1.7677011934382176,100.0
5.397368948183846,1.2178490431265148,100.0
4.8874674318411495,1.6533261888711734,100.0
6.428451077532744,2.4724078090030974,100.0
8.951337199691,2.495248151446516,100.0
12.564898730312297,2.1967391073406044,100.0
8.925563631450009,3.4004663849352643,100.0
7.394038588464189,2.8783345688365998,100.0
6.608003197519007,1.2897552738961648,100.0
6.090932626797015,1.5575255787048083,100.0
9.788355934313685,0.6140130409078675,100.0
9.745463469288566,4.31667520002934,100.0
6.936894021943598,3.536214346273618,100.0
6.076827364502623,2.9796920013906516,100.0
8.14489315692365,3.1274938630377638,100.0
6.622421907698047,2.528667907543175,100.0
7.003172558450674,1.9656865399483785,100.0
3.2004486889967714,2.2200732459205663,100.0
9.872803268627898,3.721195425662511,100.0
8.545399978472151,3.4798987964326096,100.0
4.581435198212255,1.8372929662585398,100.0
6.307879601692781,2.736247419773424,100.0
9.19694732846149,2.473000739113211,100.0
4.851654404049336,1.6417290152570392,100.0
5.845348339918186,2.151817967665717,100.0
3.5868218024262246,1.078564274099145,100.0
7.993278547508355,0.9407951586897445,100.0
10.81718512711639,0.6558493229030992,100.0
8.80396948501722,3.810784527329345,100.0
9.350924684824832,1.7214954320106948,100.0
5.662074207977982,2.6393761821046007,100.0
5.768281150681856,1.9975572545142757,100.0
5.050140760899421,0.9730478081821403,100.0
9.620305210924917,1.1670731663207308,100.0
8.010639238415859,1.840016996208987,100.0
8.297703817681041,2.5441346061194756,100.0
5.855561962193705,1.1459033263666059,100.0
3.2360671366979914,2.2373304706836543,100.0
7.53457517075925,1.6057463278562836,100.0
5.668072592699504,1.8889354051277574,100.0
0.5788721447734652,2.977060160286163,1.0
10.082571210355903,1.5383821922798768,100.0
10.501472910136435,1.0174263097671603,100.0
8.739912614232855,1.2030429023326512,100.0
10.478087940572868,1.7123942468237836,100.0
2.261082574849257,1.6538424774684737,100.0
10.739338855105904,1.4272379773465083,100.0
4.982491933038719,2.0980952222403206,100.0
6.875236934290373,2.044092216041891,100.0
6.189473936719834,2.5263327732346346,100.0
11.368936807796983,2.064072744678077,100.0
4.56108165568841,2.6451622211655885,100.0
2.9791644573447797,2.3285211949024456,100.0
3.1029179691168,1.2326464812696443,100.0
7.600460498022487,1.7476876270218995,100.0
9.8866326223205,1.774935038476013,100.0
8.646556364371698,3.0734552182653054,100.0
6.939371107644225,1.635149508190214,100.0
6.98088860084827,1.8659011997517012,100.0
7.098786144295222,1.2691939841440374,100.0
6.677643712601062,2.158644206246932,100.0
5.098180989746041,0.908767407781727,100.0
5.933947128291276,1.231141127540998,100.0
9.308254076924813,2.5507075603627394,100.0
6.204378432379572,2.5444550488633135,100.0
7.883445736817994,1.001444745876701,100.0
8.293118063961321,2.023965783402519,100.0
5.757160826145314,1.4396841497835866,100.0
9.17612476285366,1.8451486599731948,100.0
9.021096683056319,1.623046041084961,100.0
10.571811187313106,1.6401182906595473,100.0
5.955197029475442,1.1524771885363743,100.0
4.689104560013728,1.721701258375469,100.0
4.972472145482912,2.9982168481786022,100.0
8.057917623803844,1.1924542970126057,100.0
6.733374404286742,1.1779936133239097,100.0
7.833851120929084,1.6345972662416317,100.0
9.277811066359558,3.4883198590275732,100.0
3.4362939327296935,2.6201547290241862,100.0
9.31492812141287,2.4984273604000666,100.0
10.238208549856516,1.7878428053904591,100.0
6.361355468727563,1.733652804133949,100.0
6.786894911383065,3.887634731424658,100.0
6.416639748736023,1.1166870993647673,100.0
13.143563210899178,0.8086578685634634,100.0
6.283457035253949,2.3329050136036047,100.0
11.447094841342768,1.2731247098597511,100.0
7.052428612174073,1.7459478345055062,100.0
7.261748308927427,3.5535670056958524,100.0
10.302231776699646,1.9337219581510139,100.0
4.759684907576205,2.093572976984029,100.0
8.226756773788468,4.101835052670556,100.0
10.422189798326484,1.7111604102452653,100.0
5.969192526033811,1.6015906030314602,100.0
11.201643033761094,2.4944205010702407,100.0
8.733632598575532,1.4453505659501213,100.0
9.329210153260997,1.395122404020849,100.0
10.361380994283309,0.38914441146356976,100.0
3.1403314298258787,2.719132476115883,100.0
4.995498440515989,1.7556540089435628,100.0
6.267467389742938,1.6307834994152457,100.0
7.941595586396804,0.9472043825702002,100.0
6.557590322075646,1.2241558861766486,100.0
6.2584349973921665,0.8553842942865717,100.0
2.8797694036969608,2.7522325445531073,2.0
9.549758918751202,1.9325886231027196,100.0
10.028353926745483,2.705458828824894,100.0
6.765507824106555,2.355955677091714,5.0
9.671127422589601,1.555296488713401,100.0
1.6207336742835217,2.087826056800774,1.0
8.025535277841596,1.9525891630002379,100.0
1.3697320761524545,2.0726287897486375,1.0
7.5388182628592375,1.8423520235779807,100.0
5.218190107796905,1.352008731306843,4.0
6.257756044569344,0.4394936975377098,100.0
8.292691046396524,1.4268681855589571,100.0
4.164035852614645,1.4290500954906586,4.0
2.607906790617069,1.1366430761275244,3.0
2.1003538479072703,2.5910162742244176,2.0
5.948501145155403,1.1023539220319767,100.0
6.968387225757738,3.606555624439689,100.0
6.485778303322954,1.2116138588150467,100.0
7.144919706960955,2.3860929034920018,7.0
9.091284248020349,2.903951864397975,100.0
4.907374965934118,3.5095500938802284,4.0
10.986503038914698,1.364104136285919,100.0
6.357946042948592,1.8011698724700318,100.0
2.994767785964338,0.899771097729275,4.0
2.85165541111494,2.2559888535351287,2.0
7.1352095436270035,2.131317493688859,100.0
5.902593888070083,2.6228063487980053,100.0
3.3732985311995765,1.2244537126689838,3.0
6.032739785567346,1.7826274413492307,100.0
8.59432070604288,0.9986453567098597,100.0
9.298270083124438,0.9428492011180657,100.0
8.186042986561931,2.4374030951592864,100.0
4.039451852668677,2.3446688997868206,100.0
8.216925806392009,2.7146360102967666,100.0
7.838129521423611,3.2908751721147054,100.0
4.9598138721753955,0.6514436202846177,4.0
7.477321440418642,1.4900761643303246,6.0
3.068946790524441,1.6882228371608738,5.0
9.594352134310656,4.287625920042367,100.0
1.907853589324468,1.29338371762001,1.0
5.171538477948925,2.0590810158324575,100.0
5.947062849916563,0.993569646554082,100.0
2.408704661158225,2.2344995459645447,2.0
7.953345708689353,1.8004306761245406,100.0
4.614105949906352,1.680053050008759,100.0
7.3611817001910484,1.829994430948253,100.0
3.311433208788269,2.71244019739821,3.0
8.031533351379737,2.000472130432755,100.0
7.69783904690749,5.105810412158931,100.0
4.834532068338872,2.6633170926811887,100.0
7.557908394222314,2.185025602788455,100.0
5.1170576496431766,0.6888060075159536,100.0
6.550768766502188,2.6730839673814093,100.0
6.433388673043326,1.9486395486104184,5.0
8.384780436300675,1.5881758084258437,8.0
6.196613244152677,0.972511451278317,100.0
4.683955263650993,0.8626449452540274,100.0
7.356470778099681,2.897699998933623,100.0
8.350718028381984,2.122859402445854,7.0
8.819270221212475,1.6430384774552838,100.0
2.7520947029116454,1.8531194272425013,2.0
7.093688813631046,2.9096231101947883,100.0
6.426151403508254,2.4566671874003623,100.0
8.06566322494131,2.9019553051661777,100.0
6.984580748198356,1.5062933844444992,100.0
3.300254818960292,1.3439739530948405,4.0
6.893745785410923,3.0853789102517526,100.0
6.903107557368021,2.9462161021929307,100.0
6.265976540137839,1.580951108952674,100.0
6.846250881218391,3.225174592054734,100.0
6.632021985723589,1.8256219144195638,100.0
5.720199734926712,1.4195625744740379,100.0
8.884292986638878,1.7960476167242208,100.0
3.071798174149033,3.9831588889885206,3.0
4.939674006915976,2.2455439904109595,5.0
