trial,temperature,kinetic_energy,n_edges,degree_mean,clustering_mean,density
627,6.976313816116318,1007.3455666168303,120.0,2.4,0.41266666666666674,0.024242424242424242
628,7.932878780184561,1229.2563985713205,139.0,2.78,0.387452380952381,0.02808080808080808
629,6.873491644242995,1072.1089208227816,153.0,3.06,0.4152539682539681,0.03090909090909091
630,3.2582600210123203,518.2340215480931,111.0,2.22,0.38433333333333336,0.022424242424242423
631,2.9552118718915086,476.79114521065753,138.0,2.76,0.3854523809523809,0.027878787878787878
632,5.115070414436824,789.6476646092585,137.0,2.74,0.34900000000000003,0.027676767676767678
633,2.799232826935095,455.21517520033,133.0,2.66,0.3079285714285714,0.026868686868686868
634,8.504837936429253,1226.233849069385,113.0,2.26,0.33166666666666667,0.02282828282828283
635,0.539029172034241,78.64725666744862,146.0,2.92,0.39606349206349206,0.029494949494949494
636,8.573526272436691,1144.082339891372,119.0,2.38,0.44233333333333336,0.02404040404040404
637,4.893177556698346,723.5743262504459,124.0,2.48,0.47561904761904755,0.025050505050505052
638,2.031114853780407,319.3077461511978,131.0,2.62,0.38811904761904764,0.026464646464646465
639,1.652712584446434,277.11060680058074,118.0,2.36,0.31466666666666665,0.02383838383838384
640,7.572219788324503,1026.5843412622798,128.0,2.56,0.3637142857142857,0.02585858585858586
641,4.746810364498325,816.7023814585958,107.0,2.14,0.36542857142857144,0.021616161616161617
642,1.524403209507233,225.56702085819066,121.0,2.42,0.32580952380952377,0.024444444444444446
643,7.799005890741385,1152.9153575986727,118.0,2.36,0.2763333333333333,0.02383838383838384
644,4.897018903596556,782.4265454659071,122.0,2.44,0.4437063492063491,0.024646464646464646
645,1.0085796602305512,155.85555378709333,154.0,3.08,0.43366666666666664,0.03111111111111111
646,9.308152176151033,1358.956016356562,132.0,2.64,0.3580714285714286,0.02666666666666667
647,1.4658268997741353,226.41180797940382,122.0,2.44,0.36800000000000005,0.024646464646464646
648,0.9868233843528027,145.4561718440567,106.0,2.12,0.38166666666666665,0.021414141414141413
649,8.519322587011004,1124.2520277016301,127.0,2.54,0.3790952380952381,0.025656565656565655
650,0.4886893459078153,73.5877734771525,135.0,2.7,0.3351904761904761,0.02727272727272727
651,0.20380020254371417,35.79176213331249,115.0,2.3,0.3906666666666666,0.023232323232323233
652,8.594333746737005,1187.5848749350293,139.0,2.78,0.39099999999999996,0.02808080808080808
653,0.9657256980857359,148.60211851490118,133.0,2.66,0.32066666666666666,0.026868686868686868
654,2.223771218617378,336.80673472293887,120.0,2.4,0.3782380952380952,0.024242424242424242
655,7.06684520408205,1098.585042109461,128.0,2.56,0.38747619047619053,0.02585858585858586
656,8.642507881425043,1227.0869271439453,133.0,2.66,0.40099999999999997,0.026868686868686868
657,8.394607546263906,1339.4377615688836,140.0,2.8,0.35391269841269846,0.028282828282828285
658,7.87301061745096,1145.4224581888698,141.0,2.82,0.41533333333333333,0.028484848484848484
659,2.217190261471118,295.6718364877791,139.0,2.78,0.3563174603174603,0.02808080808080808
660,8.234106514647525,1187.848305156849,127.0,2.54,0.317452380952381,0.025656565656565655
661,0.6078179369936414,84.55910980523659,119.0,2.38,0.33542857142857146,0.02404040404040404
662,7.72016319627124,1161.9615636958238,147.0,2.94,0.37714285714285717,0.029696969696969697
663,3.2393226185609403,466.82938981405505,131.0,2.62,0.3953333333333333,0.026464646464646465
664,2.651376926809784,432.14928207821265,119.0,2.38,0.36200000000000004,0.02404040404040404
665,0.13191294032361361,17.339063614626507,116.0,2.32,0.349,0.023434343434343436
666,8.708380655631196,1135.7490410431574,129.0,2.58,0.4438571428571428,0.026060606060606062
667,1.2023216935397558,194.64165106824507,126.0,2.52,0.43176984126984125,0.025454545454545455
668,4.048875967275926,636.8038215683371,152.0,3.04,0.4763809523809524,0.030707070707070707
669,2.624700682751248,377.0052839762419,144.0,2.88,0.41957142857142854,0.02909090909090909
670,7.5967762617126136,1039.0964820624627,131.0,2.62,0.4453333333333333,0.026464646464646465
671,0.6536037077728216,115.46052019149154,107.0,2.14,0.26004761904761897,0.021616161616161617
672,4.416338638720019,544.6783852083151,118.0,2.36,0.311,0.02383838383838384
673,8.633584977226313,1309.0366361789156,126.0,2.52,0.3751904761904762,0.025454545454545455
674,0.10766733757758445,16.73633675368658,135.0,2.7,0.3961428571428572,0.02727272727272727
675,5.443204750056051,731.8016631703968,140.0,2.8,0.4650000000000001,0.028282828282828285
676,4.551652214434357,691.5475361052899,114.0,2.28,0.36400000000000005,0.02303030303030303
677,2.071620053716528,308.7130048793013,150.0,3.0,0.46112698412698416,0.030303030303030304
678,5.5261382623178115,839.2964835706217,125.0,2.5,0.389,0.025252525252525252
679,7.771977828682674,1255.5727259526097,135.0,2.7,0.5095714285714286,0.02727272727272727
680,1.4844153625594247,221.33035573368215,155.0,3.1,0.4078333333333333,0.031313131313131314
681,1.4194059509614545,249.06720221942646,165.0,3.3,0.41492063492063486,0.03333333333333333
682,7.724366672995782,1011.5781106829717,124.0,2.48,0.35600000000000004,0.025050505050505052
683,9.524973293303264,1256.051508294607,156.0,3.12,0.3879603174603174,0.03151515151515152
684,1.77425367678643,280.5480536511549,124.0,2.48,0.3468571428571428,0.025050505050505052
685,2.280762702471691,332.6594202525386,153.0,3.06,0.4374285714285715,0.03090909090909091
686,1.9777479166798415,304.09024669417545,145.0,2.9,0.42470634920634914,0.029292929292929294
687,8.017363415598286,1143.5268333032382,132.0,2.64,0.2778333333333333,0.02666666666666667
688,6.083738056373503,842.3394133200206,141.0,2.82,0.3651031746031746,0.028484848484848484
689,8.612637545630378,1351.1744840162262,125.0,2.5,0.364,0.025252525252525252
690,8.859403093035395,1346.0400287216057,128.0,2.56,0.3388809523809524,0.02585858585858586
691,6.203533451149732,946.4492136306417,151.0,3.02,0.36464285714285716,0.030505050505050504
692,3.510217743277151,510.2620847754248,117.0,2.34,0.311,0.023636363636363636
693,7.567406907101169,1189.598465625764,119.0,2.38,0.41428571428571426,0.02404040404040404
694,3.384762094755128,422.174341634184,123.0,2.46,0.31557142857142856,0.02484848484848485
695,7.89188466628106,1140.8517029291263,111.0,2.22,0.31866666666666665,0.022424242424242423
696,8.29369974023244,1295.4372437195093,117.0,2.34,0.3848095238095238,0.023636363636363636
697,4.6920523182729985,811.7220496599844,112.0,2.24,0.26799999999999996,0.022626262626262626
698,4.971555831254843,686.7367380063588,142.0,2.84,0.3440952380952381,0.028686868686868688
699,3.093509090105364,528.9668836407864,141.0,2.82,0.4236666666666666,0.028484848484848484
700,7.814249426460142,1296.0819705073882,125.0,2.5,0.4084285714285714,0.025252525252525252
701,8.986730560586722,1208.0340310602987,145.0,2.9,0.4612380952380952,0.029292929292929294
702,8.286280837890581,1267.2879513553812,142.0,2.84,0.3218333333333333,0.028686868686868688
703,4.095156507377202,657.5445358465894,142.0,2.84,0.3724761904761905,0.028686868686868688
704,8.231287016893306,1420.1490540991676,142.0,2.84,0.32907142857142857,0.028686868686868688
705,7.533397200798081,1161.259328063365,138.0,2.76,0.3600000000000001,0.027878787878787878
706,8.712842418520285,1235.1905950515927,124.0,2.48,0.41766666666666663,0.025050505050505052
707,0.513493396303911,74.11297742366567,130.0,2.6,0.4139285714285715,0.026262626262626262
708,9.70044169085911,1484.6067379002484,147.0,2.94,0.45023809523809527,0.029696969696969697
709,0.5697401178607364,89.34655798260661,129.0,2.58,0.35354761904761905,0.026060606060606062
710,0.287143583505663,44.29015356336871,135.0,2.7,0.39028571428571424,0.02727272727272727
711,1.322197552132809,201.1016784007365,149.0,2.98,0.4253809523809523,0.0301010101010101
712,4.810111615065221,590.8573115653597,138.0,2.76,0.4005714285714286,0.027878787878787878
713,2.7612528466299953,360.7830497431912,143.0,2.86,0.4396666666666666,0.028888888888888888
714,1.8639218136635034,280.85425951023115,131.0,2.62,0.40080952380952384,0.026464646464646465
715,5.367587811193796,643.0299317873177,128.0,2.56,0.3975714285714285,0.02585858585858586
716,2.6975356740870664,432.2372109904502,115.0,2.3,0.32285714285714284,0.023232323232323233
717,1.9390896200700067,271.55415742212017,124.0,2.48,0.33885714285714286,0.025050505050505052
718,8.969511031644352,1229.3398495687875,125.0,2.5,0.2847142857142857,0.025252525252525252
719,2.1563546654188235,315.8177972110579,147.0,2.94,0.4349523809523809,0.029696969696969697
720,5.820436786795156,971.1354031307358,123.0,2.46,0.3464285714285715,0.02484848484848485
721,0.5319461400046896,80.14836305816806,123.0,2.46,0.2836666666666667,0.02484848484848485
722,7.787348912805834,1209.9539893713627,128.0,2.56,0.3827619047619047,0.02585858585858586
723,2.7861498313967332,408.7540836387145,120.0,2.4,0.3428571428571429,0.024242424242424242
724,4.60899267054568,701.0443974373658,137.0,2.74,0.3036666666666667,0.027676767676767678
725,6.395032804596595,890.6886661841883,142.0,2.84,0.35781746031746026,0.028686868686868688
726,5.0515134678816604,777.6050353105016,163.0,3.26,0.4075714285714286,0.032929292929292926
727,6.005162582892533,942.1836952750004,151.0,3.02,0.4342619047619048,0.030505050505050504
728,0.9290950993468458,138.9979300046985,131.0,2.62,0.46595238095238095,0.026464646464646465
729,3.8188283536048413,631.3150706132974,114.0,2.28,0.26599999999999996,0.02303030303030303
730,0.554516199084717,89.16617344615116,124.0,2.48,0.33333333333333337,0.025050505050505052
731,7.920511835586409,1160.529197188875,127.0,2.54,0.38080952380952376,0.025656565656565655
732,6.414118208179169,825.5925545256057,147.0,2.94,0.41754761904761906,0.029696969696969697
733,5.823413140369366,903.8891887341871,131.0,2.62,0.357095238095238,0.026464646464646465
734,3.417206943184266,498.44606830050355,141.0,2.82,0.4613333333333333,0.028484848484848484
735,9.570716566199792,1589.137540763947,139.0,2.78,0.4163333333333334,0.02808080808080808
736,0.5418818204915888,74.26771909394392,153.0,3.06,0.33429365079365075,0.03090909090909091
737,2.216735318217889,319.81601594408914,128.0,2.56,0.4266666666666667,0.02585858585858586
738,3.369059309271074,473.3544035795521,125.0,2.5,0.33980952380952373,0.025252525252525252
739,4.186624137038394,523.5083910815132,110.0,2.2,0.3203333333333333,0.022222222222222223
740,9.465816158547975,1436.975328538863,149.0,2.98,0.4346031746031745,0.0301010101010101
741,5.820786973408485,987.4862872172562,115.0,2.3,0.2463333333333333,0.023232323232323233
742,5.368634004039767,816.2598387932615,124.0,2.48,0.3463333333333333,0.025050505050505052
743,0.6949228190646204,111.95581205809822,127.0,2.54,0.3380952380952381,0.025656565656565655
744,5.472695842308276,778.0386925683491,120.0,2.4,0.27085714285714285,0.024242424242424242
745,7.322190427825641,1118.595787246465,135.0,2.7,0.3793571428571429,0.02727272727272727
746,9.94453830939167,1395.2683979202266,130.0,2.6,0.3723809523809523,0.026262626262626262
747,9.125677631712685,1331.5775184584277,139.0,2.78,0.4107857142857142,0.02808080808080808
748,0.6019795970720756,86.60150462771816,138.0,2.76,0.3320952380952381,0.027878787878787878
749,5.988036654024878,920.3585953713907,148.0,2.96,0.3198333333333333,0.0298989898989899
750,9.173365363831628,1367.3737232290173,140.0,2.8,0.3702380952380953,0.028282828282828285
751,5.117420222043102,859.1959815804015,134.0,2.68,0.4246666666666667,0.02707070707070707
752,9.480386518226114,1372.9744301437509,124.0,2.48,0.36766666666666664,0.025050505050505052
753,8.592564144153412,1210.197640364388,132.0,2.64,0.3220952380952381,0.02666666666666667
754,8.035274520523359,1154.1152218205443,144.0,2.88,0.35102380952380957,0.02909090909090909
755,3.1683433527678333,484.96786156260396,146.0,2.92,0.37829365079365074,0.029494949494949494
756,0.6618077475508847,110.78276168616001,121.0,2.42,0.40095238095238095,0.024444444444444446
757,9.661417854833292,1742.6253406502508,129.0,2.58,0.41333333333333333,0.026060606060606062
758,3.795778362184671,614.6830101826099,126.0,2.52,0.4227142857142857,0.025454545454545455
759,2.346669996236761,357.8602497882991,121.0,2.42,0.36133333333333334,0.024444444444444446
760,8.64996827808763,1385.8795632303086,124.0,2.48,0.37000000000000005,0.025050505050505052
761,3.702358054347438,535.4021783453358,105.0,2.1,0.34099999999999997,0.021212121212121213
762,8.453093947347192,1272.4889383201175,128.0,2.56,0.32099999999999995,0.02585858585858586
763,5.1886329651391465,745.5069433223096,122.0,2.44,0.3623333333333334,0.024646464646464646
764,6.7744334835645645,1086.9808162237723,121.0,2.42,0.37733333333333335,0.024444444444444446
765,5.279911662106906,804.6424738100673,134.0,2.68,0.37690476190476196,0.02707070707070707
766,3.094768507848167,518.8674433742424,155.0,3.1,0.37843650793650796,0.031313131313131314
767,3.46690243598665,517.7267563829851,163.0,3.26,0.39369841269841266,0.032929292929292926
768,4.631732140861041,646.7015720727059,128.0,2.56,0.33833333333333326,0.02585858585858586
769,2.86550642200996,426.90497105575923,117.0,2.34,0.4099999999999999,0.023636363636363636
770,4.832375476394854,702.9849658379237,117.0,2.34,0.368,0.023636363636363636
771,4.341147731498106,604.0487441632292,113.0,2.26,0.321,0.02282828282828283
772,3.910283653173377,504.07163203152794,121.0,2.42,0.357,0.024444444444444446
773,6.613193967704787,969.2185021710643,121.0,2.42,0.35140476190476183,0.024444444444444446
774,3.3689449562815432,483.3662493779176,126.0,2.52,0.36092857142857143,0.025454545454545455
775,2.6273853664098357,424.81284257749934,122.0,2.44,0.3733333333333333,0.024646464646464646
776,9.58519122740684,1531.9364781744616,138.0,2.76,0.4010714285714285,0.027878787878787878
777,7.0003645970412505,1054.2077023221614,171.0,3.42,0.4135714285714286,0.034545454545454546
778,4.083728201512186,583.5672780139556,126.0,2.52,0.44833333333333336,0.025454545454545455
779,5.729806519759017,915.3613005709963,144.0,2.88,0.40452380952380956,0.02909090909090909
780,8.509408128520779,1388.4001190444242,142.0,2.84,0.3556269841269841,0.028686868686868688
781,6.46146295631879,913.1446753969586,140.0,2.8,0.3521984126984127,0.028282828282828285
782,1.3189600891506574,215.9139026861484,116.0,2.32,0.2369047619047619,0.023434343434343436
783,8.541775008511491,1317.4084624052684,141.0,2.82,0.40728571428571436,0.028484848484848484
784,4.974036955487426,734.4895954372114,110.0,2.2,0.32933333333333337,0.022222222222222223
785,1.0748863353727087,157.83137050862763,152.0,3.04,0.3778730158730159,0.030707070707070707
786,6.915599268555241,1056.3749712087874,119.0,2.38,0.3386666666666666,0.02404040404040404
787,1.7802705133507224,282.4112795434087,118.0,2.36,0.40561904761904766,0.02383838383838384
788,3.699117706767376,608.154921412854,116.0,2.32,0.3753333333333334,0.023434343434343436
789,6.692652771472641,962.9513718080293,152.0,3.04,0.43592063492063493,0.030707070707070707
790,4.186564756315859,653.0343804691258,120.0,2.4,0.3415714285714286,0.024242424242424242
791,6.519457543098193,786.4027308608268,113.0,2.26,0.31366666666666665,0.02282828282828283
792,9.720811899369926,1690.6499247045763,119.0,2.38,0.3451904761904762,0.02404040404040404
793,1.4533155324272424,224.63939052489724,119.0,2.38,0.3483333333333334,0.02404040404040404
794,6.260822133635909,901.7809457000518,125.0,2.5,0.3580079365079365,0.025252525252525252
795,9.34900058096867,1374.7673993279209,124.0,2.48,0.4123333333333333,0.025050505050505052
796,2.3166544783611935,303.8035247855903,131.0,2.62,0.392904761904762,0.026464646464646465
797,5.119361428691241,746.8123156614399,114.0,2.28,0.292,0.02303030303030303
798,5.442523233887364,765.074683036114,128.0,2.56,0.37123809523809514,0.02585858585858586
799,4.911855703224996,738.8767287183525,136.0,2.72,0.3924285714285714,0.027474747474747475
800,8.954030832954814,1380.1162064916193,134.0,2.68,0.3204761904761904,0.02707070707070707
801,1.1899785378376555,140.79356503059782,134.0,2.68,0.365047619047619,0.02707070707070707
802,4.342716161910856,636.4231019656102,132.0,2.64,0.3529047619047619,0.02666666666666667
803,9.660301504071436,1214.6597934931344,118.0,2.36,0.35707142857142865,0.02383838383838384
804,8.68377689108821,1046.9200171076518,130.0,2.6,0.41633333333333333,0.026262626262626262
805,6.21134481746757,1099.794383374693,123.0,2.46,0.31766666666666665,0.02484848484848485
806,5.278283876872294,781.2936270652085,132.0,2.64,0.39442857142857135,0.02666666666666667
807,4.619844283166871,795.8079139656861,150.0,3.0,0.3844761904761904,0.030303030303030304
808,5.12777757568166,655.1677594504627,131.0,2.62,0.33920634920634923,0.026464646464646465
809,8.347806976888922,1335.4136640873453,121.0,2.42,0.37785714285714284,0.024444444444444446
810,6.496721412502731,994.2987659111118,140.0,2.8,0.4872380952380952,0.028282828282828285
811,0.15793470029292161,21.97865987749553,116.0,2.32,0.37147619047619057,0.023434343434343436
812,2.1533314432032613,312.12880906715634,128.0,2.56,0.35633333333333334,0.02585858585858586
813,6.961790819848781,924.4631959957334,142.0,2.84,0.38280952380952377,0.028686868686868688
814,8.81761114250121,1407.1529772020594,142.0,2.84,0.37849999999999995,0.028686868686868688
815,0.10162688669153536,17.87078507824829,127.0,2.54,0.28647619047619044,0.025656565656565655
816,8.454625066189525,1306.7884534431741,139.0,2.78,0.4008571428571428,0.02808080808080808
817,9.834965245541913,1402.8678044152632,127.0,2.54,0.3362380952380953,0.025656565656565655
818,2.886144596727756,447.9836108494212,152.0,3.04,0.4136269841269841,0.030707070707070707
819,0.4647940351329387,64.43422484374163,140.0,2.8,0.39891214341214337,0.028282828282828285
820,6.544548116075865,1042.535080774106,124.0,2.48,0.3643333333333334,0.025050505050505052
821,6.803073322857227,980.2824263084864,139.0,2.78,0.3196428571428572,0.02808080808080808
822,7.7559323303418255,1224.1881384742317,122.0,2.44,0.3846666666666667,0.024646464646464646
823,3.8597353791965325,603.4713440158648,105.0,2.1,0.27666666666666667,0.021212121212121213
824,8.254585344036585,1282.247113970902,141.0,2.82,0.41997619047619056,0.028484848484848484
825,4.180982653451266,619.3228025854976,131.0,2.62,0.3916428571428572,0.026464646464646465
826,7.8876734851540915,1189.2399903128428,118.0,2.36,0.3536666666666667,0.02383838383838384
827,8.722259239993612,1145.1891735749123,148.0,2.96,0.4145,0.0298989898989899
828,0.8727844470742004,125.89923838788997,134.0,2.68,0.33226190476190476,0.02707070707070707
829,7.172152336943881,959.7075172097105,158.0,3.16,0.43490476190476185,0.03191919191919192
830,7.1958538224807835,1222.2376056190428,132.0,2.64,0.40838095238095234,0.02666666666666667
831,1.2021447028508043,206.90882009880704,114.0,2.28,0.2859999999999999,0.02303030303030303
832,2.512664625720659,379.7471202783151,132.0,2.64,0.44042857142857145,0.02666666666666667
833,7.498465469951241,1118.5314364179326,128.0,2.56,0.308952380952381,0.02585858585858586
834,7.55668736641827,1266.3137952609927,137.0,2.74,0.33195238095238094,0.027676767676767678
835,6.042564075830425,859.4193412890811,108.0,2.16,0.22699999999999998,0.02181818181818182
836,7.453175690661918,967.9172100695993,127.0,2.54,0.427952380952381,0.025656565656565655
837,7.46571233847979,1215.691195114787,123.0,2.46,0.30466666666666664,0.02484848484848485
838,6.147861818497568,893.1776399675723,141.0,2.82,0.42033333333333334,0.028484848484848484
839,8.262877954059165,1195.1358617343526,135.0,2.7,0.3161428571428571,0.02727272727272727
840,2.4689196118387104,397.9761608249185,108.0,2.16,0.30566666666666664,0.02181818181818182
841,0.9492068392294359,144.10402007976455,127.0,2.54,0.36833333333333335,0.025656565656565655
842,0.46995130248014705,70.92107961299268,127.0,2.54,0.3044761904761905,0.025656565656565655
843,1.5603174592418843,241.8997067481797,135.0,2.7,0.4126190476190476,0.02727272727272727
844,6.2704496251526995,990.6054557322086,126.0,2.52,0.33985714285714297,0.025454545454545455
845,6.475473430669939,958.6238447577891,125.0,2.5,0.3821428571428572,0.025252525252525252
846,1.1775134965415361,188.14941007422007,103.0,2.06,0.27899999999999997,0.020808080808080807
847,2.4432720178016667,383.75204366134733,136.0,2.72,0.3933333333333333,0.027474747474747475
848,8.930490886007972,1273.2088759643211,126.0,2.52,0.3843333333333333,0.025454545454545455
849,7.1979791469748085,1064.1730132725052,128.0,2.56,0.37561904761904763,0.02585858585858586
850,6.952172094490951,1043.803433894063,166.0,3.32,0.42225396825396827,0.033535353535353536
851,3.420931277808337,548.3124533113705,136.0,2.72,0.3673809523809524,0.027474747474747475
852,2.1752959630497704,361.2872621483636,138.0,2.76,0.4137380952380953,0.027878787878787878
853,6.972532963442617,1108.6121808191338,130.0,2.6,0.371047619047619,0.026262626262626262
854,0.8659909403962481,131.66900660566714,124.0,2.48,0.37366666666666676,0.025050505050505052
855,9.278775792626632,1463.0039239526925,154.0,3.08,0.3538549783549783,0.03111111111111111
856,9.906133930568569,1371.5476088087185,156.0,3.12,0.39022222222222225,0.03151515151515152
857,4.7906280136723565,704.6957957267466,127.0,2.54,0.34171428571428564,0.025656565656565655
858,7.102407393297158,1073.2211612096262,144.0,2.88,0.35519047619047617,0.02909090909090909
859,2.9361646965501826,425.54393515925085,135.0,2.7,0.44666666666666666,0.02727272727272727
860,0.7425071875741042,111.71380983074714,130.0,2.6,0.3349047619047619,0.026262626262626262
861,1.4862839069876612,250.43297860203597,109.0,2.18,0.3183333333333333,0.02202020202020202
862,7.636708728490928,1080.8765987828147,120.0,2.4,0.3903333333333333,0.024242424242424242
863,5.521054641050729,806.1880297615355,103.0,2.06,0.33233333333333326,0.020808080808080807
864,9.744625987071567,1332.3722957795328,154.0,3.08,0.39112698412698416,0.03111111111111111
865,2.2307684067881355,380.06260999360427,117.0,2.34,0.39399999999999996,0.023636363636363636
866,4.37464100808638,726.5695049955455,136.0,2.72,0.4044285714285714,0.027474747474747475
867,1.7511372231810467,299.97784336235577,130.0,2.6,0.3483333333333333,0.026262626262626262
868,6.366143435588226,882.6351663227076,143.0,2.86,0.37530952380952387,0.028888888888888888
869,3.299656690945954,489.2104871804233,143.0,2.86,0.4105714285714286,0.028888888888888888
870,7.676517507780425,1180.3572271101416,139.0,2.78,0.35109523809523807,0.02808080808080808
871,5.563822344784633,777.9140252282457,187.0,3.74,0.4518394383394383,0.03777777777777778
872,3.0499646019912903,459.32047338461825,139.0,2.78,0.36671428571428577,0.02808080808080808
873,9.3213646928487,1443.3626013127318,138.0,2.76,0.37876984126984126,0.027878787878787878
874,8.652117266700207,1289.2745775962076,124.0,2.48,0.4177142857142857,0.025050505050505052
875,8.87373970819165,1224.4282653215055,144.0,2.88,0.3160952380952381,0.02909090909090909
876,0.7744202107466416,123.57275095759465,126.0,2.52,0.40676190476190477,0.025454545454545455
877,5.730923785730771,811.5345834324224,165.0,3.3,0.4581428571428572,0.03333333333333333
878,2.545530815817711,362.37334896033565,146.0,2.92,0.40671428571428564,0.029494949494949494
879,7.916379429660952,1217.6854627757646,123.0,2.46,0.3916428571428571,0.02484848484848485
880,0.29433618539246215,37.50173076767956,111.0,2.22,0.2551428571428571,0.022424242424242423
881,8.408717439884926,1401.135538839733,115.0,2.3,0.36633333333333334,0.023232323232323233
882,0.4537657829255999,64.22113160069766,138.0,2.76,0.3878015873015873,0.027878787878787878
883,6.954658041491277,1256.280780319813,137.0,2.74,0.2658809523809524,0.027676767676767678
884,6.603671905616647,959.0584370961358,136.0,2.72,0.38604761904761903,0.027474747474747475
885,8.645049850822726,1314.1207423161338,134.0,2.68,0.3831904761904761,0.02707070707070707
886,3.9266138674378133,645.9961449325112,134.0,2.68,0.49273809523809525,0.02707070707070707
887,6.532687757199926,835.4240627832513,103.0,2.06,0.41814285714285715,0.020808080808080807
888,7.287825759523237,1214.7546890551748,124.0,2.48,0.34890476190476183,0.025050505050505052
889,7.323892631219963,1163.8647445874126,114.0,2.28,0.39233333333333337,0.02303030303030303
890,6.9021177545764285,906.1460043221682,132.0,2.64,0.358547619047619,0.02666666666666667
891,7.285847373359488,1210.2535627074485,122.0,2.44,0.4066666666666666,0.024646464646464646
892,2.646539579889929,414.69709210776324,134.0,2.68,0.42300000000000004,0.02707070707070707
893,3.2495923378906744,516.3064746140423,168.0,3.36,0.4288571428571429,0.03393939393939394
894,7.284890329521448,1200.4273986559956,141.0,2.82,0.4419047619047619,0.028484848484848484
895,0.7444576040665033,103.49217325659271,128.0,2.56,0.5056666666666667,0.02585858585858586
896,0.371081931623238,49.75647622237245,124.0,2.48,0.3683333333333333,0.025050505050505052
897,9.204136918001115,1378.5650309767889,151.0,3.02,0.4470634920634921,0.030505050505050504
898,8.076855526120612,1193.1109407001763,167.0,3.34,0.463095238095238,0.03373737373737374
899,8.333297341088253,1379.3223331474237,149.0,2.98,0.3648571428571428,0.0301010101010101
900,9.824636583536043,1403.4513472345589,148.0,2.96,0.3843571428571429,0.0298989898989899
901,7.1718474213678185,920.592624376947,139.0,2.78,0.3884285714285714,0.02808080808080808
902,0.39672098438458947,59.282500481963744,127.0,2.54,0.3153333333333333,0.025656565656565655
903,5.624343456589819,802.9826778019917,126.0,2.52,0.3376666666666667,0.025454545454545455
904,2.333075659143455,262.27447877432616,117.0,2.34,0.29833333333333334,0.023636363636363636
905,4.489544210591933,622.69949382037,112.0,2.24,0.4126666666666667,0.022626262626262626
906,5.578443858141771,784.0874741071467,112.0,2.24,0.23095238095238094,0.022626262626262626
907,1.5717691782895782,240.88912871752194,117.0,2.34,0.25966666666666666,0.023636363636363636
908,9.03889816040025,1236.0379632051413,139.0,2.78,0.44833333333333336,0.02808080808080808
909,0.45762816537137563,53.3561178262197,142.0,2.84,0.3943333333333332,0.028686868686868688
910,3.474568351696515,487.53848244988035,132.0,2.64,0.3866666666666667,0.02666666666666667
911,9.919666921387545,1520.12894540948,120.0,2.4,0.3483333333333333,0.024242424242424242
912,4.306997446167323,712.1511919071324,126.0,2.52,0.33033333333333337,0.025454545454545455
913,6.012253148581098,912.7095741445874,140.0,2.8,0.3786904761904762,0.028282828282828285
914,3.578563191678556,555.5906764824897,171.0,3.42,0.38476190476190475,0.034545454545454546
915,7.594547098226143,1091.7552390228857,119.0,2.38,0.3051428571428571,0.02404040404040404
916,7.713815551846658,1241.5526045526026,141.0,2.82,0.4200952380952381,0.028484848484848484
917,9.291230940816682,1421.198016877915,120.0,2.4,0.3932857142857143,0.024242424242424242
918,1.743248331699629,281.8561806297763,144.0,2.88,0.4222380952380952,0.02909090909090909
919,7.669004598079117,1052.8408476725308,116.0,2.32,0.2866666666666667,0.023434343434343436
920,0.6563277599716205,101.38556333850556,135.0,2.7,0.395,0.02727272727272727
921,8.00736660201612,1159.4012175706578,123.0,2.46,0.3633095238095238,0.02484848484848485
922,9.696729248811069,1692.42105829393,123.0,2.46,0.355,0.02484848484848485
923,0.3869774841731325,51.79865145803622,123.0,2.46,0.375547619047619,0.02484848484848485
924,6.955516734816582,1032.1964090171587,116.0,2.32,0.3706666666666667,0.023434343434343436
925,4.353970827474355,696.1417331331565,128.0,2.56,0.27985714285714286,0.02585858585858586
926,9.059873691899293,1356.8189214280692,137.0,2.74,0.34969047619047616,0.027676767676767678
927,5.041798428035007,692.4112732273014,105.0,2.1,0.2966666666666667,0.021212121212121213
928,2.63586205047994,399.31551917287123,128.0,2.56,0.38252380952380954,0.02585858585858586
929,8.669917470215388,1304.7696542642564,133.0,2.66,0.3042619047619048,0.026868686868686868
930,8.712009514748788,1444.382832190348,124.0,2.48,0.4069523809523809,0.025050505050505052
931,3.23500065232225,485.36659445701036,117.0,2.34,0.4008571428571429,0.023636363636363636
932,2.406972014113652,340.23381038122517,126.0,2.52,0.3436666666666667,0.025454545454545455
933,2.013286545490515,289.4875173384278,126.0,2.52,0.4069523809523809,0.025454545454545455
934,1.1548457924435414,169.7269649625652,124.0,2.48,0.3426666666666667,0.025050505050505052
935,4.0640009524801695,594.765594289931,123.0,2.46,0.3379523809523809,0.02484848484848485
936,4.581323982894203,722.2815036171756,131.0,2.62,0.4057142857142857,0.026464646464646465
937,2.836253049012437,471.5694338791233,119.0,2.38,0.3103333333333333,0.02404040404040404
938,4.201848545390091,649.2709347044354,117.0,2.34,0.38799999999999996,0.023636363636363636
939,3.6691198832959366,543.6123391572412,140.0,2.8,0.3839285714285714,0.028282828282828285
940,9.19074455026681,1339.7303996182263,106.0,2.12,0.2836666666666667,0.021414141414141413
941,4.76776307414211,691.1146809659695,123.0,2.46,0.3735238095238095,0.02484848484848485
